edad,ingresos_mensuales,antiguedad_meses,gasto_anual,visitas_web_mes,puntuacion_satisfaccion,region,canal_preferido,estado_civil,tipo_membresia,segmento_cliente
106,4982.86,77,5002.67,4,7.7,Norte,Telefono,Soltero,Basica,Medio
18,5035.91,0,10398.16,9,9.2,Sur,Web,Casado,Oro,Alto
37,2500,64,10346.48,11,6.9,Sur,Web,Union_libre,Platino,Premium
36,2500,43,3334.72,,4.8,Sur,Tienda,Divorciado,Basica,Bajo
35,6154.96,18,11010.09,5,7.1,Norte,Web,Soltero,Plata,Muy_bajo
45,,39,7815.67,6,8.5,Sureste,Web,Union_libre,Plata,Medio
25,3287.32,5,4762.72,14,9.4,Centro,Tienda,Casado,Basica,Muy_bajo
,2500,64,4363.69,0,5.8,Sur,App_movil,Soltero,Basica,Muy_bajo
44,5343.59,2,6938.61,10,6.8,Occidente,App_movil,Union_libre,Basica,Muy_bajo
69,3587.47,127,,15,3.4,Norte,Web,Soltero,Basica,Alto
18,7435.88,0,9137.59,12,8.9,Centro,Tienda,Casado,Plata,Bajo
37,3206.41,17,5518.44,10,6,,Tienda,Casado,Basica,Muy_bajo
33,3175.75,18,5874.58,14,7.9,Centro,Tienda,Soltero,Plata,Bajo
53,3399.62,93,7238.91,6,9.3,Norte,Web,Casado,Oro,Premium
27,5872.76,19,2997.16,8,6.2,Centro,Tienda,Union_libre,Basica,Bajo
25,2644.02,25,4610.1,9,4.5,Centro,Tienda,Divorciado,Basica,Muy_bajo
48,4790.44,80,13317.27,,4,Centro,Web,Casado,Oro,Premium
33,6901.74,10,6815.73,8,5.8,Centro,Tienda,Soltero,Basica,Bajo
31,2500,26,5714.41,11,8.8,Centro,Tienda,Casado,Platino,Premium
119,3592.43,0,6957.01,3,7.6,Occidente,Tienda,Casado,Oro,Bajo
48,3010.21,57,4081.51,9,7.9,Norte,Web,Casado,,Bajo
56,3326.58,9,7468.4,,6.8,Occidente,App_movil,Casado,Oro,Alto
20,3147.63,11,9432.15,13,,Sur,App_movil,Casado,Oro,Medio
43,5960.4,21,5054.96,11,6.1,Occidente,Tienda,Casado,Basica,Muy_bajo
37,10985.52,22,19240.65,16,4.8,Norte,App_movil,Soltero,Plata,Medio
,3177.73,86,,9,6.1,Centro,Tienda,Casado,Basica,Bajo
33,,15,4293.11,14,6.9,Sureste,Telefono,Casado,Basica,Bajo
26,2502.71,9,5641.28,225,5.4,Norte,Tienda,Soltero,Platino,Alto
45,5917.28,44,5355.92,9,7.1,Norte,Web,Casado,Basica,Bajo
,2500,4,4070.3,5,6.9,Centro,App_movil,Casado,Plata,Bajo
38,2500,26,,4,6.1,Centro,Tienda,Soltero,Plata,Muy_bajo
65,4584.28,54,8378.2,11,9.3,Occidente,Web,Casado,Plata,Alto
37,2837.65,9,3760.53,2,6.4,Centro,Tienda,Casado,Oro,Medio
41,2500,43,4846.69,1,8.5,Centro,Tienda,Soltero,Plata,Medio
49,11294.84,50,35348.18,17,8.1,Centro,App_movil,Divorciado,Platino,Premium
39,2500,,,11,8.4,Norte,Web,Soltero,Oro,Alto
66,2500,44,4524.67,16,6.1,Occidente,Tienda,Casado,Basica,Medio
26,3826.8,21,9785.82,1,8.9,Occidente,Web,Casado,,Medio
59,2500,25,5872.16,12,7.1,,Tienda,Casado,Oro,Alto
53,5305.3,108,7759.35,120,5.1,Norte,App_movil,Casado,Basica,Alto
44,3838.89,54,6523.69,13,8.5,Centro,Tienda,Soltero,Plata,Medio
37,4762.74,27,6293,,6.5,Centro,Web,Soltero,Plata,Medio
43,4577.48,59,6712.47,14,7.7,Norte,Web,Casado,Basica,Medio
27,2500,34,4461.31,14,7.7,Sureste,Tienda,Soltero,Basica,Muy_bajo
56,6193.07,68,10157.73,12,7.5,Sureste,App_movil,Union_libre,Basica,Alto
27,3934.26,0,12326.2,16,6.4,Occidente,Tienda,Soltero,Platino,Premium
18,2500,,7376.26,18,9.2,Sureste,Tienda,Soltero,Oro,Medio
18,6322.88,6,12926.78,14,5.9,Sur,,Soltero,Oro,Alto
53,3831.65,69,8341.44,9,6.1,Occidente,App_movil,Casado,Plata,Bajo
26,4251.13,16,2935.99,5,8.8,Sur,Telefono,Soltero,Basica,Bajo
39,3680.91,57,7990.37,10,7.7,Centro,App_movil,Union_libre,Plata,Bajo
,5825.17,45,10482.91,8,7.4,Centro,App_movil,Soltero,Plata,Medio
60,2500,110,3540.61,7,6.1,Sureste,Web,Soltero,Basica,Alto
43,2847.95,48,3499.84,3,6,Norte,Telefono,Soltero,Basica,Muy_bajo
43,6585.42,71,9588.17,6,6.5,Occidente,Tienda,Divorciado,Plata,Medio
52,107405.79,90,3969.36,9,7.5,Centro,Tienda,Casado,Basica,Premium
59,4836.9,111,5780.11,6,4.8,Norte,Tienda,Union_libre,Basica,Alto
41,4618.59,5,8825.6,4,4.6,Occidente,Web,Casado,Oro,Bajo
40,2500,40,3351.12,3,9.1,Sureste,Web,Soltero,Basica,Bajo
41,2500,4,3864.09,13,6,Norte,App_movil,Casado,Plata,Muy_bajo
63,6122.79,45,7587.89,16,8.6,Norte,App_movil,Casado,Basica,Medio
18,3775.33,0,12096.54,9,7.7,Centro,App_movil,Casado,Platino,Premium
49,2914.7,,6693.69,11,5.2,Centro,App_movil,Soltero,Plata,Bajo
24,3612.09,13,4510.72,8,9.7,Centro,Web,Viudo,Basica,Medio
,4144.18,11,6988.21,9,6.9,Sur,Web,Casado,Plata,Muy_bajo
49,2887.86,89,8550.33,8,8.8,Sur,Web,Casado,Plata,Alto
42,2500,35,4380.48,10,6.4,Centro,Telefono,Soltero,Plata,Muy_bajo
18,7602.04,4,18997.74,11,5.8,Centro,Web,Casado,Platino,Premium
36,3954.19,12,,19,4.6,Centro,App_movil,Soltero,Basica,Muy_bajo
24,7568.14,15,9754.77,13,7.7,Occidente,Web,Casado,Basica,Muy_bajo
67,2530.76,109,7383.39,12,6.3,Occidente,Tienda,Soltero,Plata,Medio
30,2702.98,16,4748.88,11,7.5,Sureste,Tienda,Soltero,Plata,Muy_bajo
49,2770.52,27,4072.92,7,7.3,Norte,Tienda,Soltero,Plata,Muy_bajo
32,5181.38,19,6940.17,2,7.2,Centro,Web,Union_libre,Basica,Bajo
25,2500,0,3286.95,10,6.8,Occidente,Tienda,Casado,Basica,Muy_bajo
33,3249.51,48,3794.37,10,7.2,Occidente,Tienda,Casado,Basica,Bajo
56,2500,42,3332.99,13,6.2,Occidente,Tienda,Divorciado,Basica,Medio
38,2500,54,7669.29,11,7.9,Sur,,Soltero,Oro,Alto
21,2500,25,4102.2,10,7.9,Centro,Telefono,Viudo,Plata,Medio
31,3888.76,17,5519.21,7,5.5,Centro,Web,,Plata,Muy_bajo
37,5741.44,50,8482.69,8,8.8,Sur,Telefono,Soltero,Plata,Medio
37,2500,9,4279.06,22,5.4,Centro,Telefono,Casado,Plata,Muy_bajo
29,,28,,12,5.4,Occidente,App_movil,Soltero,Basica,Muy_bajo
48,,4,5768.03,11,4.9,Sur,App_movil,Soltero,Plata,Muy_bajo
39,6045.47,64,9389.8,17,6.1,Centro,App_movil,Soltero,Plata,Alto
23,,8,11489.92,6,7.6,Occidente,Tienda,Casado,Oro,Medio
48,3680.85,58,5082.63,10,10,Centro,Tienda,Soltero,Basica,Medio
48,,43,8688.95,18,9.8,Sureste,Web,Casado,Plata,Medio
33,2500,46,4232.57,8,9.1,Norte,Web,Union_libre,Basica,Bajo
37,2511.24,5,3403.45,17,6.1,Norte,Telefono,Casado,Plata,Muy_bajo
55,,26,4665.99,3,5.6,Centro,Web,Viudo,Plata,Bajo
30,6705.06,31,10444.34,9,7.5,Norte,Web,Casado,Plata,Bajo
34,2500,21,6873.46,4,6.7,Sureste,Telefono,Union_libre,Platino,Premium
18,2500,0,3364.73,5,7.7,Norte,Tienda,Soltero,Basica,Bajo
39,2608.83,2,3666.29,10,7,Norte,Web,Soltero,Basica,Muy_bajo
30,2500,8,3236.22,11,4.9,Sur,Web,Soltero,Plata,Muy_bajo
56,2500,35,3678.87,9,,Sur,Telefono,Casado,Basica,Muy_bajo
35,2641.04,25,4162.65,4,5.2,Centro,Tienda,Soltero,Plata,Bajo
50,4532.18,4,5868.6,10,7.5,Sureste,Tienda,Soltero,Basica,Muy_bajo
42,5100.52,61,948216.98,9,6.4,Centro,App_movil,Viudo,Basica,Premium
38,3569.66,14,6719.66,16,7.6,Sur,Tienda,Union_libre,Plata,Bajo
45,2500,40,5922.96,9,8,Centro,App_movil,Casado,Oro,Alto
50,2500,93,3716.59,3,8.7,Sur,App_movil,Soltero,Basica,Medio
33,2715.96,24,4463.52,17,3.9,Norte,App_movil,Casado,Basica,Muy_bajo
52,5942.92,40,5112.48,4,6,Norte,Telefono,Soltero,Basica,Muy_bajo
37,2500,15,4835.58,11,5.9,Occidente,App_movil,Casado,Basica,Muy_bajo
58,5999.88,76,12579.5,9,9.6,Sureste,,Casado,Plata,Alto
,2500,7,3950.15,13,6.2,Occidente,App_movil,Casado,Basica,Bajo
18,3415.81,0,4283.21,13,8.8,Occidente,Tienda,Casado,Basica,Muy_bajo
58,4677.86,93,8597.21,5,4.1,Sureste,Telefono,Casado,Plata,Alto
32,2500,33,3745.27,4,7.8,Centro,Web,Divorciado,Plata,Muy_bajo
43,10386.18,0,16504.99,,8.5,Norte,Tienda,Soltero,Plata,Alto
43,2836.85,41,4128.49,8,7.1,Occidente,Tienda,Casado,Basica,Muy_bajo
40,5127.2,38,8044.42,11,4.8,Sur,Tienda,Union_libre,Plata,Medio
25,5207.36,21,14522.77,,6.7,Norte,Tienda,Casado,Platino,Premium
31,4500.09,24,5137.88,8,7,Centro,App_movil,Soltero,Basica,Muy_bajo
45,2500,70,3696.78,16,6,Sureste,Telefono,Viudo,Basica,Medio
49,2912.27,96,7815.74,12,6.4,Centro,App_movil,Soltero,Plata,Medio
47,2804.45,86,10272.37,15,7.7,Sur,Web,Soltero,Oro,Premium
21,2500,4,3983.35,6,4.4,Centro,Web,Casado,Plata,Muy_bajo
37,5192.12,29,13819.73,7,8.2,Centro,Tienda,Union_libre,Platino,Premium
57,2500,13,3813.22,11,8.2,Centro,App_movil,Soltero,Basica,Muy_bajo
38,2567.38,24,2987.47,14,8.2,Sur,Tienda,Casado,Basica,Muy_bajo
48,4549.52,40,5483.63,18,8.3,Sur,Web,Casado,Basica,Bajo
23,5572.82,11,12124.25,5,5.1,Norte,App_movil,Casado,Oro,Medio
44,2500,16,5900.63,8,4.3,Centro,Web,Casado,Oro,Medio
42,2571.44,28,,0,6,Sureste,App_movil,Union_libre,Plata,Muy_bajo
33,10790.09,0,9959.84,9,9,Centro,Telefono,Soltero,Plata,Bajo
54,3144.71,44,4896.98,3,8.5,Sureste,Tienda,Soltero,Plata,Medio
35,2712.96,28,4815.35,2,8.2,Norte,App_movil,Soltero,Plata,Bajo
43,2559.94,26,4768.59,8,7.4,Centro,Tienda,Casado,Plata,Medio
43,2916.38,79,4835.2,14,6.7,Norte,Tienda,Union_libre,Plata,Medio
32,5123.39,0,7313.39,11,5.7,Centro,App_movil,Soltero,Basica,Muy_bajo
47,3162.84,49,3349.1,5,7.2,Occidente,Telefono,,Basica,Muy_bajo
48,2904.96,30,5097.43,21,7.1,Sureste,Tienda,Union_libre,Basica,Muy_bajo
41,6417.04,36,11513.12,12,6.9,Sureste,App_movil,Soltero,Oro,Alto
73,2758.89,74,7426.59,16,6.8,Centro,App_movil,Soltero,,Medio
22,2520.95,3,4074.41,15,6.1,Centro,Tienda,Soltero,Plata,Muy_bajo
54,7267.52,74,8608.97,6,6.2,Sur,App_movil,Divorciado,Oro,Alto
26,5495.8,13,11826.4,17,6.3,Norte,App_movil,Soltero,Plata,Bajo
67,2500,144,5466.53,8,5.2,Sureste,Tienda,Divorciado,Basica,Alto
39,2701.25,19,3918.33,8,6.2,Norte,App_movil,Casado,Basica,Muy_bajo
30,2500,22,5669.46,14,7.7,Norte,App_movil,Viudo,Plata,Muy_bajo
30,4305.21,9,4370.57,10,7.7,Norte,Web,Union_libre,Basica,Bajo
18,7323.99,9,6935.89,6,6.4,Norte,Tienda,Soltero,Basica,Bajo
37,2500,,3591.85,20,8.5,Centro,Tienda,Casado,Basica,Muy_bajo
62,3723.03,26,10816.05,7,4.8,Sur,App_movil,Soltero,Oro,Alto
52,2500,73,4032.06,6,8.1,Sureste,Tienda,Casado,Basica,Medio
41,2500,53,4577.3,12,5.5,Sureste,Web,Casado,Basica,Muy_bajo
49,7878.38,7,18210.77,12,7.4,Norte,App_movil,Casado,Oro,Alto
62,2500,69,3034.28,11,8.4,Centro,Tienda,Casado,Basica,Medio
29,,15,,5,6.3,Centro,Tienda,Soltero,Basica,Muy_bajo
26,5523.73,17,5492.35,12,6.2,Centro,Telefono,Casado,Basica,Bajo
41,4075.86,56,6514.69,1,7.1,Occidente,Tienda,Casado,Plata,Bajo
43,2500,65,5616.56,12,9.2,Centro,Web,,Basica,Medio
23,2500,0,2702.78,5,5.4,Sur,Tienda,Soltero,Basica,Muy_bajo
,3594.08,23,8187.45,7,8.5,Occidente,Tienda,Divorciado,Oro,Alto
32,3284.17,22,4160.21,9,8.5,Centro,Web,Casado,Basica,Muy_bajo
18,6158.42,0,12133.27,17,6.9,Sur,Tienda,Casado,Plata,Muy_bajo
49,3641.66,97,5604.99,10,6.5,Sureste,Web,Soltero,Basica,Alto
40,6692.17,14,10444.51,16,7.5,,Tienda,Casado,Plata,Bajo
,2500,0,2770.31,13,6.6,Norte,Telefono,Soltero,Basica,Muy_bajo
18,,5,5109.32,16,,Centro,App_movil,Casado,Plata,Muy_bajo
30,4091.48,29,13658.15,14,9.6,Occidente,App_movil,Casado,Oro,Alto
65,3365.11,142,10035.15,22,4.8,Sureste,App_movil,Casado,Plata,Alto
47,2500,62,4709.23,14,7.2,Sureste,Telefono,Casado,Basica,Bajo
57,2500,29,7735.7,13,8,Sureste,Web,Union_libre,Oro,Medio
60,4329.35,74,4888.93,1,7.1,Norte,Tienda,Soltero,Basica,Bajo
40,10330.29,68,15291.27,8,6.8,Norte,Tienda,Casado,Plata,Alto
31,3780.27,0,5669.36,10,5.9,Centro,App_movil,Soltero,Basica,Muy_bajo
50,3065.13,85,7728.58,13,8.1,Sur,Web,Casado,Oro,Premium
53,3717.78,39,11995.18,11,8.8,Occidente,,Soltero,Platino,Premium
,4539.68,57,6609.69,5,7.6,Centro,App_movil,Casado,Basica,Muy_bajo
44,,49,6768.92,10,7.6,Centro,Web,Casado,Plata,Medio
41,2500,,2699.9,2,7.8,Centro,Web,Soltero,Plata,Muy_bajo
23,4023.53,0,6647.29,15,7.1,Sur,App_movil,Viudo,Basica,Bajo
35,2500,46,3628.67,8,5.4,Centro,Tienda,Soltero,Basica,Muy_bajo
47,3388.56,71,4324.94,5,7.1,Norte,Tienda,Casado,Basica,Bajo
39,4800.06,15,9182.46,19,5.7,Norte,App_movil,Casado,Plata,Muy_bajo
56,2500,80,3375.13,10,7.5,Sur,Tienda,Soltero,Basica,Bajo
34,2500,,4081.69,3,7.6,Norte,Tienda,Soltero,Oro,Medio
24,2696.38,24,3764.71,4,9.2,Sur,Tienda,Casado,Plata,Muy_bajo
39,3590.76,47,13182.97,17,5.4,Centro,Web,Casado,Platino,Premium
45,7235.94,30,7635.63,,7.7,Centro,Tienda,Casado,Basica,Medio
37,3925.62,20,4284.9,10,5.5,Sureste,Tienda,Casado,Basica,Muy_bajo
28,2910.98,19,3825.01,122,4.1,Occidente,Web,Soltero,Basica,Muy_bajo
48,2500,81,3794.75,6,7,Norte,Tienda,Casado,Plata,Medio
25,265002.03,0,4188.74,8,7.2,Centro,App_movil,Soltero,Basica,Premium
48,5426.51,16,14233.82,14,8.9,Sureste,App_movil,Casado,Plata,Medio
44,4089.5,45,3445.16,10,8.4,Sur,,Casado,Basica,Muy_bajo
47,2500,56,3855.09,6,6.1,Sureste,App_movil,Casado,Basica,Bajo
45,2500,32,3169.09,,5.9,Norte,Tienda,Viudo,Basica,Muy_bajo
40,3103.86,50,6607.23,10,6.3,Centro,Web,Casado,Plata,Medio
49,2500,5,5243.61,0,8.2,Sur,App_movil,Soltero,Oro,Medio
40,2500,15,6755.96,18,6.3,Sur,Web,Casado,Plata,Bajo
53,3439.22,29,5806.96,17,8.4,Occidente,Tienda,Casado,Plata,Muy_bajo
25,2500,26,5079.1,13,6.4,Norte,Tienda,Casado,Plata,Muy_bajo
38,8036.04,4,7625.23,13,4.2,Centro,Web,Soltero,Basica,Muy_bajo
52,3287.5,25,5586.03,12,6,Norte,Tienda,Soltero,Plata,Muy_bajo
51,5731.62,15,8190.02,8,6.8,Centro,,Casado,Basica,Bajo
35,2500,35,6096.82,7,6.4,Centro,Web,Soltero,Oro,Alto
44,3232.93,17,4486,7,6.7,Occidente,Tienda,Viudo,Basica,Muy_bajo
43,6998.52,51,15514.31,15,7.6,Occidente,Tienda,Soltero,Oro,Premium
35,6456.35,21,9901.11,5,7.7,Centro,App_movil,Divorciado,Basica,Muy_bajo
,2500,10,6444.88,19,5.8,Occidente,Web,Soltero,Plata,Muy_bajo
47,2500,21,3998.36,14,7.6,Norte,Telefono,Soltero,Plata,Bajo
40,3241.31,55,4588.08,11,7,Sur,App_movil,,Basica,Muy_bajo
27,,6,5590.75,4,4.4,Sur,Web,Union_libre,Oro,Bajo
45,4324.54,67,6338.38,0,5.7,Norte,Tienda,Casado,Plata,Medio
20,7356.93,9,6882.84,11,5.7,Centro,Tienda,Viudo,Basica,Muy_bajo
48,2500,85,4496.94,7,6.6,Centro,App_movil,Casado,Plata,Bajo
49,2992.43,44,3271.33,0,4.7,Occidente,App_movil,Casado,Basica,Muy_bajo
38,11812.61,14,16789.03,8,7.2,Centro,Tienda,Casado,Plata,Medio
26,3863.04,0,5644.52,0,8.3,Sureste,Tienda,Soltero,Plata,Muy_bajo
38,2500,41,3291.33,8,7.4,Occidente,Web,Casado,Basica,Muy_bajo
18,2829.72,0,9399.59,11,7.6,Norte,App_movil,Casado,Oro,Alto
56,7207.8,65,10829.12,8,9.6,Centro,Web,Casado,Basica,Alto
21,4394.73,0,7600.44,11,10,Sureste,Web,Casado,Plata,Bajo
25,2500,26,5865.22,7,6.6,Norte,App_movil,Soltero,Plata,Muy_bajo
35,3697.43,44,9838.07,0,8.4,Occidente,Web,Union_libre,Platino,Premium
43,2875.95,29,,7,5.6,Norte,Telefono,Soltero,Oro,Medio
44,100552.48,65,3758.12,5,6.7,Norte,Tienda,Casado,Basica,Premium
37,2926.26,51,3775.34,13,6.8,Sur,Telefono,Casado,Basica,Bajo
34,2500,25,8640.3,8,4.8,Occidente,Web,Casado,Platino,Alto
18,3943.35,0,8382.32,10,3.5,Centro,Web,Casado,Oro,Medio
23,3344.34,9,4293.88,14,7.6,Centro,Tienda,Casado,Basica,Muy_bajo
48,2722.3,46,4222.04,1,6,,App_movil,Soltero,Basica,Muy_bajo
18,2500,10,7852.48,8,8,Norte,Tienda,Viudo,Platino,Alto
36,5709.15,29,5463.41,3,6.9,Norte,App_movil,Soltero,Basica,Bajo
35,5150.45,18,10508.18,8,10,Centro,Web,Soltero,Oro,Alto
31,3671.38,35,6345.6,13,7.8,Sureste,Tienda,Casado,Plata,Medio
20,6151.3,2,6088.07,17,6.4,Centro,Tienda,Casado,Basica,Muy_bajo
37,2985.13,22,5369.26,11,6.3,Centro,Tienda,Soltero,Plata,Medio
59,7618.49,89,25076.8,12,6.2,Centro,App_movil,Casado,Platino,Premium
61,2809.22,13,4757.7,9,6.7,Centro,Telefono,Union_libre,Oro,Medio
42,2500,0,3355.52,8,6.3,Sur,App_movil,Soltero,Basica,Muy_bajo
22,3216.51,11,,9,6.8,Norte,App_movil,Soltero,Basica,Muy_bajo
28,4044.25,20,12311.67,14,5.9,Sur,Web,Divorciado,Oro,Alto
54,4995.66,14,6341.14,10,7.1,Sureste,Web,Casado,Plata,Muy_bajo
34,2500,57,6663.59,13,5.2,Norte,App_movil,Casado,Plata,Bajo
25,3110.99,0,2332.68,0,3.7,Centro,Telefono,Union_libre,Basica,Muy_bajo
43,3454.68,37,11667.66,12,6.1,Centro,Web,Casado,Oro,Alto
28,6506.63,16,9366.78,11,7.5,Sur,App_movil,Casado,Basica,Bajo
60,2500,73,5636.35,16,6.6,Sureste,Web,Soltero,Basica,Medio
58,3326.31,39,5770.94,14,6.5,Norte,Tienda,Casado,Basica,Bajo
47,4450.37,26,6340.72,11,6.1,Sureste,App_movil,Soltero,Plata,Muy_bajo
27,,0,2573.74,8,5.8,Occidente,Web,Soltero,Basica,Muy_bajo
44,3306.69,1,8413.78,11,6.1,Norte,Web,,Oro,Medio
68,4502.41,128,12897.04,11,7.5,Centro,App_movil,Casado,Oro,Premium
35,3018.9,12,3144.25,5,6.7,Centro,Tienda,Union_libre,Basica,Bajo
20,2923.51,4,4138.12,14,5.4,Centro,Web,Soltero,Basica,Muy_bajo
50,2500,17,3189.47,11,7.4,Norte,App_movil,Union_libre,Basica,Muy_bajo
39,2500,24,5392.66,12,8.2,Occidente,App_movil,Soltero,Basica,Muy_bajo
34,5557.68,0,9823.38,8,7.3,Centro,Telefono,Soltero,Oro,Medio
50,2782.63,27,6754.77,18,6.8,Sur,App_movil,Union_libre,Plata,Bajo
37,3741.96,,7341.53,10,8.4,Sureste,App_movil,Casado,Plata,Bajo
29,205341.88,0,6215.24,14,6.8,Centro,App_movil,Soltero,Plata,Premium
21,6145.57,,7869.63,11,8.5,Norte,Web,Soltero,Basica,Bajo
71,7331.28,69,7592.64,6,6.5,Centro,Tienda,Divorciado,Basica,Alto
34,3162.21,22,8860.42,18,9.7,Sur,App_movil,Union_libre,Plata,Medio
53,,101,7852.14,,5.6,Occidente,App_movil,Divorciado,Plata,Alto
20,3041.75,12,5847.94,13,5.9,Centro,App_movil,Union_libre,Basica,Bajo
46,3181.05,39,4342.77,7,8.2,Norte,Web,Casado,Basica,Bajo
62,4425.54,89,6068.8,1,4.3,Centro,Tienda,Casado,Basica,Alto
27,4016.17,11,6110.86,8,5.9,,Telefono,Union_libre,Plata,Muy_bajo
31,2500,26,9633.61,17,4.5,Occidente,App_movil,Soltero,Oro,Medio
38,2500,40,5664.46,11,3.8,Sureste,Tienda,Soltero,Oro,Medio
,3729.34,17,5564.69,4,7.6,Centro,Tienda,Casado,Plata,Muy_bajo
68,4194.1,142,9003.1,4,7.7,Occidente,App_movil,Casado,Plata,Alto
49,2777.74,9,4193.14,6,8.3,Occidente,Tienda,Soltero,Basica,Muy_bajo
32,2500,30,5070.35,8,5.9,Centro,Web,Casado,Oro,Medio
42,262925.7,58,4582.63,4,9.5,Centro,App_movil,Casado,Basica,Premium
41,2500,27,3958.11,15,4.9,Norte,Tienda,Casado,Basica,Medio
45,2500,0,2804.92,5,7.8,Occidente,Web,Casado,Basica,Muy_bajo
47,2995.73,89,7568.86,12,5.8,Sureste,App_movil,Casado,Basica,Alto
46,3097.7,36,5117.6,8,5.5,Occidente,Web,Casado,Plata,Muy_bajo
33,3662.77,16,,11,6.7,Sureste,Web,Casado,Basica,Muy_bajo
51,2500,55,6288.74,140,8.8,Occidente,App_movil,Casado,Plata,Alto
30,3066.02,9,5393.18,3,6.1,Centro,Web,Casado,Oro,Medio
39,2500,2,2386.01,7,9.3,Sur,Tienda,Soltero,Basica,Bajo
45,2500,79,5906.64,11,6.4,Sur,Tienda,Casado,Plata,Medio
44,2500,82,9037.08,14,5.7,Occidente,Web,Casado,Oro,Alto
24,2500,1,4281.26,6,6.3,Norte,Web,Casado,Plata,Bajo
28,3325.98,15,3311.03,9,9.8,Sur,Web,Casado,Basica,Muy_bajo
44,2500,42,8176.58,12,7.7,Occidente,App_movil,Casado,Oro,Medio
49,10420.79,58,13554.62,8,5.6,Centro,Web,Casado,Basica,Medio
44,6678.45,32,,7,7.2,Norte,Web,Viudo,Oro,Alto
54,4019.11,75,4785.46,3,5.1,Sur,Tienda,Soltero,Basica,Medio
33,2500,20,5230.47,11,4.7,Sureste,App_movil,Soltero,Basica,Muy_bajo
23,6029.06,10,6768.05,7,6.9,Centro,Tienda,Casado,Basica,Medio
34,2500,33,6615.35,9,8,Occidente,Web,Soltero,Oro,Medio
42,4126.18,49,7241.57,3,8.8,Occidente,App_movil,Soltero,Plata,Medio
18,,1,2913.49,10,9.4,Sur,App_movil,Casado,Plata,Muy_bajo
50,2500,23,4957.28,4,6.7,Occidente,App_movil,Casado,Oro,Medio
42,3753.52,35,6773.44,10,6.8,Occidente,Tienda,Soltero,Plata,Muy_bajo
18,5819.67,7,12117.6,14,8.3,Centro,App_movil,Casado,Plata,Medio
18,6829.63,5,7717.94,4,6.6,Centro,App_movil,Casado,Basica,Muy_bajo
34,2500,1,3630.49,10,5.9,Sur,Web,Casado,Basica,Bajo
24,6768.43,5,4011.94,4,5.3,Occidente,Telefono,Soltero,Basica,Muy_bajo
57,4509.6,113,10056.51,17,5.1,Sur,Tienda,Soltero,Plata,Alto
50,2604.04,48,3223.28,11,3.1,Occidente,Web,Soltero,Basica,Bajo
41,2980.42,20,4625.29,13,6.7,Sureste,Telefono,Union_libre,Oro,Alto
,5046.49,30,,15,8.4,Norte,Web,Soltero,Basica,Medio
54,2500,93,4729.06,7,5.6,Centro,Web,Soltero,Basica,Medio
56,2500,52,3409.53,5,7.4,Centro,App_movil,Casado,Basica,Bajo
47,3436.22,35,4115.65,4,8.4,Centro,App_movil,Union_libre,,Muy_bajo
39,4405.23,62,4901.03,13,7,Centro,Tienda,Casado,Basica,Medio
41,4840.55,10,4283.71,,6.8,Occidente,Tienda,Soltero,Basica,Muy_bajo
43,2500,4,,15,7,Centro,App_movil,Soltero,Plata,Muy_bajo
20,2500,0,7600.55,18,7.4,Sureste,Telefono,Casado,Platino,Alto
66,4303.02,45,11820.01,14,7.9,Occidente,Web,Casado,Oro,Alto
53,3903.67,61,3014.67,7,6.3,Centro,Telefono,Casado,Basica,Medio
26,2885.45,0,3452.84,6,3.2,Centro,Web,Soltero,Basica,Muy_bajo
35,3294.07,0,5655.54,6,5,Centro,Telefono,Soltero,Oro,Medio
56,3372.61,26,3836.46,10,4.4,Sureste,Telefono,Viudo,Basica,Muy_bajo
57,4804.55,34,8505.67,7,,Occidente,App_movil,Casado,Plata,Bajo
60,7056.8,35,15214.43,11,6.1,Occidente,Telefono,Soltero,Oro,Alto
52,6248.02,72,16494.15,2,7.7,Sureste,Tienda,Casado,Platino,Premium
40,2500,45,3952.15,12,6.2,Norte,Tienda,Casado,Basica,Bajo
,2500,2,4241.03,9,10,Norte,App_movil,Casado,Basica,Bajo
53,2500,69,8086.48,21,9.4,Centro,App_movil,Soltero,Plata,Medio
30,2500,9,6088.12,,6.7,Sureste,App_movil,Casado,Oro,Medio
28,2500,31,6749.88,14,8.6,Sur,Tienda,Soltero,Platino,Premium
46,2500,24,4469.68,19,4.5,Centro,Tienda,Casado,Basica,Muy_bajo
55,4304.97,116,6157.67,11,5.4,Centro,Web,Union_libre,Basica,Medio
44,2500,7,2396.35,6,8.6,Sureste,Telefono,Casado,Basica,Bajo
48,2745.35,18,4965.64,12,10,Norte,App_movil,Union_libre,Basica,Medio
33,2500,17,3814.99,4,6.7,Centro,Tienda,Soltero,Plata,Muy_bajo
24,2500,0,3441.19,13,8.6,Norte,Web,Soltero,Basica,Muy_bajo
49,2500,4,5186.02,6,6.7,Occidente,Tienda,Soltero,Oro,Medio
46,2573.59,33,4539.05,6,7.2,Norte,App_movil,Union_libre,Basica,Muy_bajo
52,2683.93,16,4218.12,7,7.5,Sur,App_movil,Union_libre,Basica,Bajo
43,6625.53,56,8219.44,,4,Norte,Web,Soltero,Basica,Muy_bajo
31,2500,32,3597,8,8.7,Norte,App_movil,Casado,Basica,Bajo
43,3634.07,18,8092.54,3,5.3,Sur,Web,Divorciado,Oro,Medio
